url,genre,situation,camera,dancer,music,choreo,dancer_count
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch02.mp4,gHO,BM,01,20,HO4,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch03.mp4,gHO,BM,01,20,HO4,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch04.mp4,gHO,BM,01,20,HO4,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch05.mp4,gHO,BM,01,20,HO4,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch06.mp4,gHO,BM,01,20,HO4,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch07.mp4,gHO,BM,01,20,HO4,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch08.mp4,gHO,BM,01,20,HO4,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch09.mp4,gHO,BM,01,20,HO4,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO4_ch10.mp4,gHO,BM,01,20,HO4,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch01.mp4,gHO,BM,01,20,HO5,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch02.mp4,gHO,BM,01,20,HO5,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch03.mp4,gHO,BM,01,20,HO5,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch04.mp4,gHO,BM,01,20,HO5,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch05.mp4,gHO,BM,01,20,HO5,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch06.mp4,gHO,BM,01,20,HO5,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch07.mp4,gHO,BM,01,20,HO5,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch08.mp4,gHO,BM,01,20,HO5,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch09.mp4,gHO,BM,01,20,HO5,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d20_mHO5_ch10.mp4,gHO,BM,01,20,HO5,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch01.mp4,gHO,BM,01,21,HO2,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch02.mp4,gHO,BM,01,21,HO2,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch03.mp4,gHO,BM,01,21,HO2,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch04.mp4,gHO,BM,01,21,HO2,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch05.mp4,gHO,BM,01,21,HO2,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch06.mp4,gHO,BM,01,21,HO2,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch07.mp4,gHO,BM,01,21,HO2,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch08.mp4,gHO,BM,01,21,HO2,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch09.mp4,gHO,BM,01,21,HO2,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO2_ch10.mp4,gHO,BM,01,21,HO2,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch01.mp4,gHO,BM,01,21,HO3,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch02.mp4,gHO,BM,01,21,HO3,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch03.mp4,gHO,BM,01,21,HO3,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch04.mp4,gHO,BM,01,21,HO3,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch05.mp4,gHO,BM,01,21,HO3,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch06.mp4,gHO,BM,01,21,HO3,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch07.mp4,gHO,BM,01,21,HO3,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch08.mp4,gHO,BM,01,21,HO3,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch09.mp4,gHO,BM,01,21,HO3,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO3_ch10.mp4,gHO,BM,01,21,HO3,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch01.mp4,gHO,BM,01,21,HO4,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch02.mp4,gHO,BM,01,21,HO4,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch03.mp4,gHO,BM,01,21,HO4,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch04.mp4,gHO,BM,01,21,HO4,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch05.mp4,gHO,BM,01,21,HO4,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch06.mp4,gHO,BM,01,21,HO4,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch07.mp4,gHO,BM,01,21,HO4,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch08.mp4,gHO,BM,01,21,HO4,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch09.mp4,gHO,BM,01,21,HO4,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO4_ch10.mp4,gHO,BM,01,21,HO4,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch01.mp4,gHO,BM,01,21,HO5,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch02.mp4,gHO,BM,01,21,HO5,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch03.mp4,gHO,BM,01,21,HO5,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch04.mp4,gHO,BM,01,21,HO5,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch05.mp4,gHO,BM,01,21,HO5,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch06.mp4,gHO,BM,01,21,HO5,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch07.mp4,gHO,BM,01,21,HO5,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch08.mp4,gHO,BM,01,21,HO5,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch09.mp4,gHO,BM,01,21,HO5,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gHO_sBM_c01_d21_mHO5_ch10.mp4,gHO,BM,01,21,HO5,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch01.mp4,gJB,BM,01,07,JB0,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch02.mp4,gJB,BM,01,07,JB0,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch03.mp4,gJB,BM,01,07,JB0,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch04.mp4,gJB,BM,01,07,JB0,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch05.mp4,gJB,BM,01,07,JB0,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch06.mp4,gJB,BM,01,07,JB0,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch07.mp4,gJB,BM,01,07,JB0,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch08.mp4,gJB,BM,01,07,JB0,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch09.mp4,gJB,BM,01,07,JB0,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB0_ch10.mp4,gJB,BM,01,07,JB0,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch01.mp4,gJB,BM,01,07,JB1,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch02.mp4,gJB,BM,01,07,JB1,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch03.mp4,gJB,BM,01,07,JB1,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch04.mp4,gJB,BM,01,07,JB1,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch05.mp4,gJB,BM,01,07,JB1,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch06.mp4,gJB,BM,01,07,JB1,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch07.mp4,gJB,BM,01,07,JB1,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch08.mp4,gJB,BM,01,07,JB1,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch09.mp4,gJB,BM,01,07,JB1,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB1_ch10.mp4,gJB,BM,01,07,JB1,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch01.mp4,gJB,BM,01,07,JB2,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch02.mp4,gJB,BM,01,07,JB2,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch03.mp4,gJB,BM,01,07,JB2,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch04.mp4,gJB,BM,01,07,JB2,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch05.mp4,gJB,BM,01,07,JB2,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch06.mp4,gJB,BM,01,07,JB2,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch07.mp4,gJB,BM,01,07,JB2,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch08.mp4,gJB,BM,01,07,JB2,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch09.mp4,gJB,BM,01,07,JB2,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB2_ch10.mp4,gJB,BM,01,07,JB2,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch01.mp4,gJB,BM,01,07,JB3,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch02.mp4,gJB,BM,01,07,JB3,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch03.mp4,gJB,BM,01,07,JB3,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch04.mp4,gJB,BM,01,07,JB3,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch05.mp4,gJB,BM,01,07,JB3,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch06.mp4,gJB,BM,01,07,JB3,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch07.mp4,gJB,BM,01,07,JB3,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch08.mp4,gJB,BM,01,07,JB3,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch09.mp4,gJB,BM,01,07,JB3,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d07_mJB3_ch10.mp4,gJB,BM,01,07,JB3,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch01.mp4,gJB,BM,01,08,JB0,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch02.mp4,gJB,BM,01,08,JB0,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch03.mp4,gJB,BM,01,08,JB0,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch04.mp4,gJB,BM,01,08,JB0,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch05.mp4,gJB,BM,01,08,JB0,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch06.mp4,gJB,BM,01,08,JB0,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch07.mp4,gJB,BM,01,08,JB0,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch08.mp4,gJB,BM,01,08,JB0,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch09.mp4,gJB,BM,01,08,JB0,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB0_ch10.mp4,gJB,BM,01,08,JB0,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch01.mp4,gJB,BM,01,08,JB1,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch02.mp4,gJB,BM,01,08,JB1,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch03.mp4,gJB,BM,01,08,JB1,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch04.mp4,gJB,BM,01,08,JB1,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch05.mp4,gJB,BM,01,08,JB1,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch06.mp4,gJB,BM,01,08,JB1,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch07.mp4,gJB,BM,01,08,JB1,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch08.mp4,gJB,BM,01,08,JB1,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch09.mp4,gJB,BM,01,08,JB1,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB1_ch10.mp4,gJB,BM,01,08,JB1,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch01.mp4,gJB,BM,01,08,JB4,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch02.mp4,gJB,BM,01,08,JB4,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch03.mp4,gJB,BM,01,08,JB4,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch04.mp4,gJB,BM,01,08,JB4,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch05.mp4,gJB,BM,01,08,JB4,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch06.mp4,gJB,BM,01,08,JB4,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch07.mp4,gJB,BM,01,08,JB4,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch08.mp4,gJB,BM,01,08,JB4,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch09.mp4,gJB,BM,01,08,JB4,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB4_ch10.mp4,gJB,BM,01,08,JB4,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch01.mp4,gJB,BM,01,08,JB5,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch02.mp4,gJB,BM,01,08,JB5,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch03.mp4,gJB,BM,01,08,JB5,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch04.mp4,gJB,BM,01,08,JB5,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch05.mp4,gJB,BM,01,08,JB5,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch06.mp4,gJB,BM,01,08,JB5,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch07.mp4,gJB,BM,01,08,JB5,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch08.mp4,gJB,BM,01,08,JB5,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch09.mp4,gJB,BM,01,08,JB5,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d08_mJB5_ch10.mp4,gJB,BM,01,08,JB5,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch01.mp4,gJB,BM,01,09,JB2,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch02.mp4,gJB,BM,01,09,JB2,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch03.mp4,gJB,BM,01,09,JB2,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch04.mp4,gJB,BM,01,09,JB2,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch05.mp4,gJB,BM,01,09,JB2,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch06.mp4,gJB,BM,01,09,JB2,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch07.mp4,gJB,BM,01,09,JB2,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch08.mp4,gJB,BM,01,09,JB2,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch09.mp4,gJB,BM,01,09,JB2,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB2_ch10.mp4,gJB,BM,01,09,JB2,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch01.mp4,gJB,BM,01,09,JB3,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch02.mp4,gJB,BM,01,09,JB3,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch03.mp4,gJB,BM,01,09,JB3,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch04.mp4,gJB,BM,01,09,JB3,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch05.mp4,gJB,BM,01,09,JB3,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch06.mp4,gJB,BM,01,09,JB3,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch07.mp4,gJB,BM,01,09,JB3,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch08.mp4,gJB,BM,01,09,JB3,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch09.mp4,gJB,BM,01,09,JB3,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB3_ch10.mp4,gJB,BM,01,09,JB3,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch01.mp4,gJB,BM,01,09,JB4,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch02.mp4,gJB,BM,01,09,JB4,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch03.mp4,gJB,BM,01,09,JB4,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch04.mp4,gJB,BM,01,09,JB4,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch05.mp4,gJB,BM,01,09,JB4,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch06.mp4,gJB,BM,01,09,JB4,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch07.mp4,gJB,BM,01,09,JB4,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch08.mp4,gJB,BM,01,09,JB4,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch09.mp4,gJB,BM,01,09,JB4,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB4_ch10.mp4,gJB,BM,01,09,JB4,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch01.mp4,gJB,BM,01,09,JB5,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch02.mp4,gJB,BM,01,09,JB5,02,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch03.mp4,gJB,BM,01,09,JB5,03,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch04.mp4,gJB,BM,01,09,JB5,04,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch05.mp4,gJB,BM,01,09,JB5,05,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch06.mp4,gJB,BM,01,09,JB5,06,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch07.mp4,gJB,BM,01,09,JB5,07,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch08.mp4,gJB,BM,01,09,JB5,08,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch09.mp4,gJB,BM,01,09,JB5,09,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJB_sBM_c01_d09_mJB5_ch10.mp4,gJB,BM,01,09,JB5,10,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJS_sBM_c01_d01_mJS0_ch01.mp4,gJS,BM,01,01,JS0,01,2
https://aistdancedb.ongaaccel.jp/v1.0.0/video/2M/gJS_sBM_c01_d01_mJS0_ch02.mp4,gJS,BM,01,01,JS0,02,2
